record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Sanctioned,mplads_synthetic_feed.csv,2706,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP448/2025-2026/100526,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nalanda village ward 4,,2026-07-12,,,,,304000.0,,,,,Sanction,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2707,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP448/2025-2026/100526,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nalanda village ward 4,,,,2026-07-21,,,,,3500.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2708,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP448/2025-2026/100526,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nalanda village ward 4,,,,2026-08-10,,,,,3500.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,2709,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP886/2025-2026/100527,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Nalanda village ward 2,2025-02-21,,,,,294000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2710,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP886/2025-2026/100527,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Nalanda village ward 2,,2025-03-13,,,,,294000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2711,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP886/2025-2026/100527,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Nalanda village ward 2,,,2025-08-02,,,,,259000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2712,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP886/2025-2026/100527,,Deep Tube Well Drilling,Deep Tube Well Drilling at Nalanda village ward 2,,,,2025-04-18,,,,,259000.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,2713,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP364/2025-2026/100528,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nalanda village ward 16,2024-05-03,,,,,353000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2714,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP364/2025-2026/100528,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nalanda village ward 16,,2024-05-16,,,,,353000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2715,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP364/2025-2026/100528,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nalanda village ward 16,,,2024-11-10,,,,,335200.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2716,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP364/2025-2026/100528,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nalanda village ward 16,,,,2024-06-19,,,,,167600.0,,,,Payment Released,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2717,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP364/2025-2026/100528,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nalanda village ward 16,,,,2024-08-20,,,,,167600.0,,,,Payment Released,,,,
Works Recommended,mplads_synthetic_feed.csv,2718,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/100529,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Nalanda village ward 19,2025-02-21,,,,,805000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2719,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/100529,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Nalanda village ward 19,,2025-03-17,,,,,805000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2720,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/100529,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Nalanda village ward 19,,,,2025-07-21,,,,,382400.0,,,,Payment In-Progress,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2721,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/100529,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Nalanda village ward 19,,,,2026-02-10,,,,,382400.0,,,,Payment In-Progress,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,2722,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP556/2025-2026/100530,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Nalanda village ward 18,2024-07-27,,,,,863000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2723,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP556/2025-2026/100530,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Nalanda village ward 18,,2024-08-15,,,,,863000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2724,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP556/2025-2026/100530,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Nalanda village ward 18,,,2025-03-29,,,,,848300.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2725,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP556/2025-2026/100530,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Nalanda village ward 18,,,,2024-08-15,,,,,424200.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2726,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP556/2025-2026/100530,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Nalanda village ward 18,,,,2025-03-20,,,,,424100.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,2727,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,2025-05-08,,,,,2080000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2728,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,,2025-06-04,,,,,2080000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2729,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,,,2026-02-07,,,,,1902400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2730,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,,,,2025-06-09,,,,,634100.0,,,,Payment Released,ROYAL SUPPLIERS & CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2731,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,,,,2025-09-14,,,,,634100.0,,,,Payment Released,ROYAL SUPPLIERS & CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2732,Bihar,Nalanda,Shri Nalanda Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP768/2025-2026/100531,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Nalanda village ward 12,,,,2026-01-23,,,,,634200.0,,,,Payment Released,ROYAL SUPPLIERS & CONTRACTORS,,,
MP Allocated Limit,mplads_synthetic_feed.csv,2733,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,,,,,,2024-04-01,,,,,,,,,,50000000.0,,,,,,
Works Recommended,mplads_synthetic_feed.csv,2734,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP815/2025-2026/100532,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jaipur village ward 11,2025-07-23,,,,,1021000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2735,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP815/2025-2026/100532,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jaipur village ward 11,,2025-08-19,,,,,1021000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2736,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP815/2025-2026/100532,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jaipur village ward 11,,,2026-06-18,,,,,955500.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2737,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP815/2025-2026/100532,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jaipur village ward 11,,,,2025-12-12,,,,,477800.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2738,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP815/2025-2026/100532,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jaipur village ward 11,,,,2026-03-27,,,,,477700.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,2739,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP429/2025-2026/100533,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Jaipur village ward 1,2025-09-05,,,,,1123000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2740,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP429/2025-2026/100533,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Jaipur village ward 1,,2025-10-06,,,,,1123000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2741,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP429/2025-2026/100533,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Jaipur village ward 1,,,2026-02-23,,,,,1078000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2742,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP429/2025-2026/100533,,School Boundary Wall Construction,School Boundary Wall Construction at Jaipur village ward 1,,,,2025-10-28,,,,,539000.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2743,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP429/2025-2026/100533,,School Boundary Wall Construction,School Boundary Wall Construction at Jaipur village ward 1,,,,2026-02-05,,,,,539000.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,2744,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP880/2025-2026/100534,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jaipur village ward 15,2026-06-16,,,,,620000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2745,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP880/2025-2026/100534,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jaipur village ward 15,,2026-06-30,,,,,620000.0,,,,,Time Estimation,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2746,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP880/2025-2026/100534,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jaipur village ward 15,,,,2026-07-07,,,,,50600.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2747,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP880/2025-2026/100534,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jaipur village ward 15,,,,2026-08-22,,,,,50600.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,2748,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/100535,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Jaipur village ward 1,2025-12-14,,,,,268000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2749,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/100535,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Jaipur village ward 1,,2025-12-24,,,,,268000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2750,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/100535,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Jaipur village ward 1,,,2026-05-24,,,,,236600.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2751,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/100535,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Jaipur village ward 1,,,,2026-03-25,,,,,236600.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,2752,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,2026-01-05,,,,,1679000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2753,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,,2026-01-29,,,,,1679000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2754,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,,,2026-07-30,,,,,1530800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2755,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,,,,2026-02-10,,,,,510300.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2756,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,,,,2026-05-21,,,,,510300.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2757,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/100536,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Jaipur village ward 9,,,,2026-07-09,,,,,510200.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,2758,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP990/2025-2026/100537,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 20,2024-06-23,,,,,311000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2759,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP990/2025-2026/100537,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 20,,2024-08-07,,,,,311000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2760,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP990/2025-2026/100537,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 20,,,2025-02-03,,,,,299900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2761,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP990/2025-2026/100537,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 20,,,,2024-08-15,,,,,150000.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2762,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP990/2025-2026/100537,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 20,,,,2024-11-21,,,,,149900.0,,,,Payment Released,A TO Z ASSOCIATES,,,
